source,dia,hermandad,paso,anio,banda_raw,orig_line
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,SANTO ENTIERRO,Paso de la Urna,2013,BM Municipal de Sevilla,1980-2019: BM Municipal de Sevilla
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,SANTO ENTIERRO,Paso de la Urna,2014,BM Municipal de Sevilla,1980-2019: BM Municipal de Sevilla
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,SANTO ENTIERRO,Paso de la Urna,2015,BM Municipal de Sevilla,1980-2019: BM Municipal de Sevilla
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,SANTO ENTIERRO,Paso de la Urna,2016,BM Municipal de Sevilla,1980-2019: BM Municipal de Sevilla
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,SANTO ENTIERRO,Paso de la Urna,2017,BM Municipal de Sevilla,1980-2019: BM Municipal de Sevilla
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,SANTO ENTIERRO,Paso de la Urna,2018,BM Municipal de Sevilla,1980-2019: BM Municipal de Sevilla
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,SANTO ENTIERRO,Paso de la Urna,2019,BM Municipal de Sevilla,1980-2019: BM Municipal de Sevilla
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1982,AM Jesus Despojado,1982-1987: AM Jesus Despojado
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1983,AM Jesus Despojado,1982-1987: AM Jesus Despojado
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1984,AM Jesus Despojado,1982-1987: AM Jesus Despojado
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1985,AM Jesus Despojado,1982-1987: AM Jesus Despojado
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1986,AM Jesus Despojado,1982-1987: AM Jesus Despojado
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1987,AM Jesus Despojado,1982-1987: AM Jesus Despojado
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1988,CCTT Centuria Macarena,1988: CCTT Centuria Macarena
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1989,AM Jesus Despojado,1989-1991: AM Jesus Despojado
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1990,AM Jesus Despojado,1989-1991: AM Jesus Despojado
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1991,AM Jesus Despojado,1989-1991: AM Jesus Despojado
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1992,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1993,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1994,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1995,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1996,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1997,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1998,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,1999,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2000,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2001,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2002,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2003,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2004,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2005,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2006,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2007,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2008,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2009,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2010,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2011,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2012,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2013,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2014,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2015,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2016,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2017,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2018,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2019-josemariumb,Sabado Santo y Domingo de Resurreccion,RESURRECCION,Paso de Cristo,2019,AM Virgen de los Reyes,1992-2019: AM Virgen de los Reyes
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,1992,B. Stmo. Cristo de la Sed,1992 – 1995: B. Stmo. Cristo de la Sed
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,1993,B. Stmo. Cristo de la Sed,1992 – 1995: B. Stmo. Cristo de la Sed
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,1994,B. Stmo. Cristo de la Sed,1992 – 1995: B. Stmo. Cristo de la Sed
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,1995,B. Stmo. Cristo de la Sed,1992 – 1995: B. Stmo. Cristo de la Sed
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,1996,B. Ntra. Sra. de la Salud de Utrera,1996: B. Ntra. Sra. de la Salud de Utrera
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,1997,B. de S. Francisco Javier,1997: B. de S. Francisco Javier
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,1998,C y T Cristo de la Exaltación,1998 – 2002: C y T Cristo de la Exaltación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,1999,C y T Cristo de la Exaltación,1998 – 2002: C y T Cristo de la Exaltación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2000,C y T Cristo de la Exaltación,1998 – 2002: C y T Cristo de la Exaltación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2001,C y T Cristo de la Exaltación,1998 – 2002: C y T Cristo de la Exaltación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2002,C y T Cristo de la Exaltación,1998 – 2002: C y T Cristo de la Exaltación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2003,C y T Ntra. Sra. del Sol,2003 – 2007: C y T Ntra. Sra. del Sol
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2004,C y T Ntra. Sra. del Sol,2003 – 2007: C y T Ntra. Sra. del Sol
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2005,C y T Ntra. Sra. del Sol,2003 – 2007: C y T Ntra. Sra. del Sol
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2006,C y T Ntra. Sra. del Sol,2003 – 2007: C y T Ntra. Sra. del Sol
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2007,C y T Ntra. Sra. del Sol,2003 – 2007: C y T Ntra. Sra. del Sol
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2008,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2009,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2010,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2011,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2012,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2013,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2014,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2015,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2016,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2017,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2018,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2019,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2020,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2021,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2022,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2023,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2024,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2025,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,LA MISIÓN (HELIÓPOLIS),,2026,"CyT Ntra Sra de la Victoria ""Cigarreras""","2008 – 2026 CyT Ntra Sra de la Victoria ""Cigarreras"""
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,1991,A. M. Santa Marta de La Algaba,1991: A. M. Santa Marta de La Algaba
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,1992,A. M. Nuestro Padre Jesús de Nazareth,1992: A. M. Nuestro Padre Jesús de Nazareth
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,1993,A.M. Ntro. Padre Jesús de la Redención,1993: A.M. Ntro. Padre Jesús de la Redención
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,1994,A.M. Stma. Trinidad,1994 – 1996: A.M. Stma. Trinidad
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,1995,A.M. Stma. Trinidad,1994 – 1996: A.M. Stma. Trinidad
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,1996,A.M. Stma. Trinidad,1994 – 1996: A.M. Stma. Trinidad
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,1997,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,1998,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,1999,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2000,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2001,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2002,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2003,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2004,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2005,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2006,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2007,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2008,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2009,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2010,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2011,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2012,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2013,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2014,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2015,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2016,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2017,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2018,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2019,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2020,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2021,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2022,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2023,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2024,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2025,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Cristo,2026,AM Ntra. Sra. de la Encarnación,1997 – 2026: AM Ntra. Sra. de la Encarnación
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Palio,1993,B. Municipal de La Rinconada,1993: B. Municipal de La Rinconada
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Palio,1994,B. Municipal de Gerena,1994: B. Municipal de Gerena
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Palio,1995,B. Municipal de Puebla del Río,1995: B. Municipal de Puebla del Río
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Palio,1996,B. Ntra. Sra. del Carmen de Salteras,1996 – 2006: B. Ntra. Sra. del Carmen de Salteras
foro-2026-costalero_prado-visperas,Viernes de Dolores y Sabado de Pasion,PINOMONTANO,Paso Palio,1997,B. Ntra. Sra. del Carmen de Salteras,1996 – 2006: B. Ntra. Sra. del Carmen de Salteras
